date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:11:30	4984/4984	---M--	200	added ('OK')	image/png	etag:%22f581f06-1378-54b0eeb9cdb25%22	http://ckthemes.com/html/smartbox/assets/images/logo.png	C:/Users/TRUNGDOAN/Desktop/theme/web_04_07/ckthemes.com/html/smartbox/assets/images/logo.png	(from http://ckthemes.com/html/smartbox/assets/css/core.css)
16:11:31	45404/45404	---M--	200	added ('OK')	application/x-font-ttf	etag:%22f581ed6-b15c-54c313347882b%22	http://ckthemes.com/html/smartbox/assets/fonts/glyphicons-halflings-regular.ttf	C:/Users/TRUNGDOAN/Desktop/theme/web_04_07/ckthemes.com/html/smartbox/assets/fonts/glyphicons-halflings-regular.ttf	(from http://ckthemes.com/html/smartbox/assets/css/bootstrap.css)
16:11:53	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2007%20Apr%202017%2016:11:51%20GMT	http://ckthemes.com/html/smartbox/assets/images/download.png	C:/Users/TRUNGDOAN/Desktop/theme/web_04_07/ckthemes.com/html/smartbox/assets/images/download.34.delayed	(from http://ckthemes.com/html/smartbox/assets/css/components.css)
16:11:56	39351/39351	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2007%20Apr%202017%2016:11:53%20GMT	http://www.ckthemes.com/html/smartbox/assets/images/download.png	C:/Users/TRUNGDOAN/Desktop/theme/web_04_07/www.ckthemes.com/html/smartbox/assets/images/download.35.delayed	(from http://ckthemes.com/html/smartbox/assets/css/components.css)
16:11:57	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2007%20Apr%202017%2016:11:56%20GMT	http://ckthemes.com/html/smartbox/assets/images/big/bg.jpg	C:/Users/TRUNGDOAN/Desktop/theme/web_04_07/ckthemes.com/html/smartbox/assets/images/big/bg.36.delayed	(from http://ckthemes.com/html/smartbox/assets/css/components.css)
16:12:01	39348/39348	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2007%20Apr%202017%2016:11:57%20GMT	http://www.ckthemes.com/html/smartbox/assets/images/big/bg.jpg	C:/Users/TRUNGDOAN/Desktop/theme/web_04_07/www.ckthemes.com/html/smartbox/assets/images/big/bg.37.delayed	(from http://ckthemes.com/html/smartbox/assets/css/components.css)
16:12:02	4080/4080	---M--	200	added ('OK')	image/png	etag:%22f581f02-ff0-54b0eeb9cdb25%22	http://ckthemes.com/html/smartbox/assets/images/event-img1.png	C:/Users/TRUNGDOAN/Desktop/theme/web_04_07/ckthemes.com/html/smartbox/assets/images/event-img1.png	(from http://ckthemes.com/html/smartbox/assets/css/components.css)
16:12:03	3571/3571	---M--	200	added ('OK')	image/png	etag:%22f581f03-df3-54b0eeb9d5c0d%22	http://ckthemes.com/html/smartbox/assets/images/event-img2.png	C:/Users/TRUNGDOAN/Desktop/theme/web_04_07/ckthemes.com/html/smartbox/assets/images/event-img2.png	(from http://ckthemes.com/html/smartbox/assets/css/components.css)
16:12:11	76518/76518	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22f58087b-12ae6-54c313347805b%22	http://ckthemes.com/html/smartbox/assets/fonts/fontawesome-webfont5b62.eot?v=4.6.3	C:/Users/TRUNGDOAN/Desktop/theme/web_04_07/ckthemes.com/html/smartbox/assets/fonts/fontawesome-webfont5b625b62.eot	(from http://ckthemes.com/html/smartbox/assets/css/icons.css)
16:12:16	76518/76518	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22f581ed3-12ae6-54c31334774a3%22	http://ckthemes.com/html/smartbox/assets/fonts/fontawesome-webfontd41d.eot?	C:/Users/TRUNGDOAN/Desktop/theme/web_04_07/ckthemes.com/html/smartbox/assets/fonts/fontawesome-webfontd41dd41d.eot	(from http://ckthemes.com/html/smartbox/assets/css/icons.css)
